race_id,馬,騎手,馬番,走破時間,オッズ,通過順,着順,体重,体重変化,性,齢,斤量,上がり,人気,レース名,日付,開催,クラス,芝・ダート,距離,回り,馬場,天気,場id,場名,距離差,日付差,日付1,馬番1,騎手1,斤量1,オッズ1,体重1,体重変化1,上がり1,通過順1,着順1,距離1,クラス1,走破時間1,芝・ダート1,天気1,馬場1,距離差1,日付差1,日付2,馬番2,騎手2,斤量2,オッズ2,体重2,体重変化2,上がり2,通過順2,着順2,距離2,クラス2,走破時間2,芝・ダート2,天気2,馬場2,距離差2,日付差2,日付3,馬番3,騎手3,斤量3,オッズ3,体重3,体重変化3,上がり3,通過順3,着順3,距離3,クラス3,走破時間3,芝・ダート3,天気3,馬場3,距離差3,日付差3,日付4,馬番4,騎手4,斤量4,オッズ4,体重4,体重変化4,上がり4,通過順4,着順4,距離4,クラス4,走破時間4,芝・ダート4,天気4,馬場4,距離差4,日付差4,日付5,馬番5,騎手5,斤量5,オッズ5,体重5,体重変化5,上がり5,通過順5,着順5,距離5,クラス5,走破時間5,芝・ダート5,天気5,馬場5
202210040809,3306,93,7,1.3169578954127048,4.5,2.0,15,494,2,1,3,53.0,35.0,1.0,350,1734,262,5,0,1200,0,0,0,9,4,0.0,42.0,1694.0,7.0,85,52.0,4.5,492.0,12.0,36.0,1.5,7.0,1200.0,5.0,1.3249914938878775,0.0,1.0,0.0,0.0,57.0,1638.0,9.0,219,54.0,6.6,478.0,10.0,34.7,11.0,5.0,1200.0,7.0,1.304907497699946,0.0,0.0,0.0,0.0,90.0,1547.0,10.0,209,54.0,45.4,468.0,5.0,34.3,9.0,3.0,1200.0,7.0,1.3209746946502914,0.0,0.0,0.0,0.0,105.0,1439.0,7.0,204,55.0,2.5,476.0,2.0,35.9,4.0,5.0,1200.0,7.0,1.252689107611325,0.0,0.0,0.0,0.0,120.0,1322.0,6.0,198,54.0,6.0,474.0,2.0,36.0,3.0,2.0,1200.0,7.0,1.2486723083737383,0.0,0.0,0.0
202210040809,3438,57,15,1.304907497699946,10.2,18.0,18,480,6,0,3,55.0,34.2,7.0,350,1734,262,5,0,1200,0,0,0,9,4,0.0,99.0,1638.0,3.0,191,56.0,44.7,474.0,-4.0,35.2,5.0,8.0,1200.0,7.0,1.2968738992247737,0.0,0.0,0.0,-200.0,20.0,1618.0,1.0,116,56.0,4.2,478.0,0.0,36.1,2.0,10.0,1400.0,7.0,0.8028075930016622,0.0,0.0,0.0,0.0,50.0,1569.0,4.0,160,56.0,15.9,478.0,-10.0,37.3,1.0,7.0,1400.0,7.0,0.7827235968137308,0.0,1.0,1.0,200.0,20.0,1547.0,8.0,167,56.0,12.1,488.0,4.0,35.6,3.0,9.0,1200.0,7.0,1.2928570999871871,0.0,0.0,0.0,-400.0,70.0,1474.0,1.0,163,55.0,55.1,484.0,8.0,37.1,1.0,14.0,1600.0,7.0,0.2324221012644117,0.0,0.0,0.0
202210040809,3783,221,4,1.3249914938878775,15.5,8.0,9,478,2,0,5,57.0,34.4,8.0,350,1734,262,5,0,1200,0,0,0,9,4,0.0,49.0,1687.0,5.0,125,57.0,13.5,476.0,-4.0,33.7,6.5,4.0,1200.0,5.0,1.361142687026154,0.0,0.0,0.0,0.0,57.0,1631.0,5.0,80,57.0,8.2,480.0,-2.0,34.4,7.5,10.0,1200.0,5.0,1.2848235015120146,0.0,3.0,0.0,0.0,14.0,1617.0,11.0,74,57.0,14.9,482.0,2.0,34.4,9.0,13.0,1200.0,5.0,1.2647395053240835,0.0,0.0,0.0,-200.0,104.0,1513.0,3.0,72,54.0,15.2,486.0,6.0,34.8,5.0,7.0,1400.0,5.0,0.7867403960513175,0.0,2.0,0.0,0.0,63.0,1446.0,13.0,75,57.0,26.9,480.0,0.0,34.4,13.5,16.0,1400.0,5.0,0.7465724036754547,0.0,1.0,0.0
202210040809,4932,166,5,1.3209746946502914,57.6,7.0,14,462,-2,1,4,55.0,34.6,16.0,350,1734,262,5,0,1200,0,0,0,9,4,-200.0,134.0,1603.0,5.0,211,55.0,43.0,466.0,-8.0,33.5,7.5,7.0,1400.0,5.0,0.7947739945264896,0.0,0.0,0.0,0.0,33.0,1571.0,7.0,116,55.0,15.4,474.0,-6.0,34.6,9.5,8.0,1400.0,5.0,0.7787067975761448,0.0,0.0,0.0,200.0,30.0,1539.0,11.0,111,55.0,3.7,480.0,2.0,35.4,12.5,9.0,1200.0,5.0,1.2205547137106347,0.0,3.0,2.0,0.0,21.0,1519.0,14.0,106,54.0,9.3,478.0,14.0,33.9,4.5,3.0,1200.0,5.0,1.2968738992247737,0.0,0.0,0.0,0.0,140.0,1376.0,3.0,103,53.0,9.2,464.0,-4.0,33.2,10.0,5.0,1200.0,5.0,1.3209746946502914,0.0,0.0,0.0
202210040809,7123,255,6,1.3370418916006364,9.9,1.0,2,498,2,1,4,55.0,34.6,6.0,350,1734,262,5,0,1200,0,0,0,9,4,0.0,64.0,1672.0,12.0,122,55.0,3.5,496.0,-2.0,34.3,2.0,1.0,1200.0,4.0,1.3731930847389129,0.0,0.0,0.0,0.0,20.0,1652.0,3.0,208,55.0,11.5,498.0,-6.0,35.0,2.0,2.0,1200.0,4.0,1.30089069846236,0.0,0.0,0.0,-200.0,190.0,1459.0,9.0,145,50.0,12.9,504.0,8.0,36.7,1.0,14.0,1400.0,4.0,0.7626396006257995,0.0,1.0,0.0,200.0,20.0,1439.0,2.0,194,54.0,4.2,496.0,12.0,35.3,5.5,2.0,1200.0,4.0,1.2647395053240835,0.0,0.0,0.0,0.0,105.0,1336.0,4.0,189,54.0,3.9,484.0,-8.0,34.6,1.0,1.0,1200.0,1.0,1.30089069846236,0.0,1.0,0.0
202210040809,8072,91,2,1.33302509236305,58.9,6.0,3,460,2,1,4,55.0,34.4,17.0,350,1734,262,5,0,1200,0,0,0,9,4,200.0,28.0,1707.0,11.0,218,55.0,10.0,458.0,-2.0,32.5,13.0,3.0,1000.0,5.0,1.8311081978237476,0.0,0.0,0.0,-200.0,71.0,1638.0,3.0,203,55.0,11.6,460.0,0.0,34.7,4.5,1.0,1200.0,4.0,1.276789903036842,0.0,0.0,0.0,0.0,14.0,1624.0,13.0,194,55.0,13.5,460.0,-4.0,35.8,5.5,2.0,1200.0,4.0,1.2486723083737383,0.0,2.0,1.0,0.0,77.0,1546.0,16.0,86,55.0,66.6,464.0,0.0,35.1,4.5,11.0,1200.0,4.0,1.2888403007496014,0.0,0.0,0.0,0.0,34.0,1513.0,14.0,184,54.0,13.4,464.0,10.0,36.5,3.5,6.0,1200.0,4.0,1.2366219106609797,0.0,3.0,2.0
202210040809,8275,109,13,1.3249914938878775,26.8,13.5,8,470,2,0,4,57.0,34.1,10.0,350,1734,262,5,0,1200,0,0,0,9,4,0.0,42.0,1694.0,8.0,144,57.0,22.9,468.0,-2.0,34.8,7.5,4.0,1200.0,5.0,1.3370418916006364,0.0,1.0,0.0,0.0,14.0,1680.0,6.0,90,57.0,6.1,470.0,6.0,33.9,6.5,4.0,1200.0,5.0,1.3249914938878775,0.0,0.0,0.0,0.0,64.0,1617.0,13.0,152,57.0,31.3,464.0,-10.0,34.3,7.0,7.0,1200.0,5.0,1.2808067022744287,0.0,0.0,0.0,0.0,13.0,1604.0,15.0,78,57.0,20.4,474.0,12.0,34.8,8.5,3.0,1200.0,5.0,1.276789903036842,0.0,1.0,0.0,0.0,71.0,1532.0,14.0,128,55.0,6.6,462.0,-6.0,34.4,10.5,12.0,1200.0,5.0,1.33302509236305,0.0,0.0,0.0
202210040809,10570,89,16,1.3209746946502914,21.6,16.0,12,478,0,1,5,55.0,34.0,9.0,350,1734,262,5,0,1200,0,0,0,9,4,0.0,14.0,1721.0,5.0,218,55.0,12.6,478.0,4.0,34.4,9.0,4.0,1200.0,5.0,1.341058690838223,0.0,0.0,1.0,0.0,35.0,1687.0,7.0,203,55.0,6.3,474.0,2.0,33.8,4.0,3.0,1200.0,5.0,1.3651594862637402,0.0,0.0,0.0,0.0,84.0,1604.0,6.0,194,55.0,14.4,472.0,16.0,34.4,12.0,2.0,1200.0,5.0,1.2848235015120146,0.0,1.0,0.0,0.0,71.0,1532.0,5.0,106,52.0,43.6,456.0,-12.0,34.7,5.0,14.0,1200.0,5.0,1.329008293125464,0.0,0.0,0.0,0.0,77.0,1452.0,3.0,184,55.0,18.6,468.0,8.0,35.7,5.5,9.0,1200.0,5.0,1.2486723083737383,0.0,1.0,0.0
202210040809,11038,272,17,1.3169578954127048,28.9,14.5,16,448,4,1,4,55.0,34.1,11.0,350,1734,262,5,0,1200,0,0,0,9,4,0.0,42.0,1694.0,4.0,125,55.0,38.4,444.0,-2.0,35.4,5.0,8.0,1200.0,5.0,1.3169578954127048,0.0,1.0,0.0,-200.0,28.0,1666.0,3.0,116,52.0,57.7,446.0,12.0,34.6,15.0,6.0,1400.0,5.0,0.8028075930016622,0.0,0.0,0.0,0.0,161.0,1506.0,7.0,210,54.0,55.7,434.0,4.0,35.2,5.0,6.0,1400.0,5.0,0.7947739945264896,0.0,0.0,0.0,0.0,42.0,1460.0,5.0,205,54.0,34.7,430.0,-8.0,34.8,5.0,6.0,1400.0,5.0,0.7987907937640762,0.0,1.0,0.0,0.0,35.0,1426.0,16.0,199,53.0,18.9,438.0,4.0,34.8,12.5,1.0,1400.0,4.0,0.7505892029130408,0.0,0.0,0.0
202210040809,11307,185,12,1.3209746946502914,9.5,2.0,13,490,4,0,3,55.0,34.8,5.0,350,1734,262,5,0,1200,0,0,0,9,4,-400.0,141.0,1596.0,7.0,160,56.0,40.3,486.0,-6.0,34.9,16.5,17.0,1600.0,7.0,0.276606892877861,0.0,0.0,0.0,200.0,28.0,1569.0,17.0,150,56.0,25.9,492.0,10.0,38.8,4.5,17.0,1400.0,7.0,0.7064044112995921,0.0,1.0,1.0,0.0,49.0,1519.0,9.0,142,56.0,,0.0,0.0,38.8,4.5,10.0,1400.0,7.0,0.6943540135868328,0.0,0.0,0.0,0.0,70.0,1445.0,9.0,137,55.0,3.9,482.0,0.0,35.1,1.0,1.0,1400.0,4.0,0.7867403960513175,0.0,0.0,0.0,200.0,35.0,1411.0,9.0,133,55.0,2.0,482.0,2.0,34.8,1.0,1.0,1200.0,1.0,1.2808067022744287,0.0,0.0,0.0
202210040809,11992,71,14,1.3249914938878775,30.2,14.5,7,408,6,1,3,53.0,33.9,12.0,350,1734,262,5,0,1200,0,0,0,9,4,0.0,21.0,1714.0,16.0,97,52.0,61.9,402.0,-2.0,34.5,5.0,1.0,1200.0,4.0,1.341058690838223,0.0,0.0,0.0,0.0,127.0,1589.0,1.0,90,54.0,60.6,404.0,-4.0,34.7,5.0,6.0,1200.0,4.0,1.2968738992247737,0.0,0.0,0.0,0.0,77.0,1512.0,10.0,84,54.0,31.7,408.0,-14.0,35.0,8.5,7.0,1200.0,4.0,1.3089242969375323,0.0,0.0,0.0,0.0,12.0,1500.0,10.0,86,52.0,14.9,422.0,6.0,35.3,2.5,8.0,1200.0,4.0,1.2567059068489106,0.0,0.0,0.0,-400.0,29.0,1467.0,4.0,76,54.0,325.9,416.0,-10.0,36.1,2.0,13.0,1600.0,7.0,0.2364389005019983,0.0,0.0,0.0
202210040809,14394,222,3,1.3169578954127048,92.7,7.0,17,470,-2,2,6,57.0,34.8,18.0,350,1734,262,5,0,1200,0,0,0,9,4,0.0,56.0,1680.0,1.0,212,57.0,33.9,472.0,0.0,34.3,4.0,5.0,1200.0,5.0,1.3209746946502914,0.0,0.0,0.0,0.0,22.0,1658.0,5.0,197,57.0,56.0,472.0,8.0,35.9,4.0,10.0,1200.0,5.0,1.2567059068489106,0.0,0.0,0.0,0.0,140.0,1519.0,4.0,153,57.0,17.3,464.0,-2.0,34.5,4.5,13.0,1200.0,5.0,1.272773103799256,0.0,0.0,0.0,0.0,21.0,1498.0,1.0,148,57.0,10.0,466.0,0.0,34.6,2.5,4.0,1200.0,5.0,1.30089069846236,0.0,0.0,0.0,0.0,21.0,1473.0,11.0,133,55.0,9.6,466.0,10.0,34.5,7.5,4.0,1200.0,5.0,1.2808067022744287,0.0,0.0,0.0
202210040809,18084,194,1,1.329008293125464,48.3,11.5,4,452,2,1,4,55.0,34.1,15.0,350,1734,262,5,0,1200,0,0,0,9,4,0.0,42.0,1694.0,6.0,77,55.0,25.3,450.0,-14.0,34.2,9.5,6.0,1200.0,5.0,1.3370418916006364,0.0,1.0,0.0,0.0,36.0,1658.0,11.0,159,55.0,9.3,464.0,0.0,33.8,8.5,5.0,1200.0,5.0,1.312941096175119,0.0,0.0,0.0,0.0,7.0,1651.0,4.0,151,55.0,11.1,464.0,-6.0,34.5,10.0,5.0,1200.0,5.0,1.3089242969375323,0.0,0.0,0.0,0.0,70.0,1582.0,8.0,146,55.0,12.8,472.0,4.0,33.6,8.5,3.0,1200.0,5.0,1.3089242969375323,0.0,0.0,0.0,0.0,49.0,1532.0,8.0,142,53.0,15.4,464.0,-4.0,33.8,9.5,3.0,1200.0,5.0,1.3490922893133954,0.0,0.0,0.0
202210040809,20863,106,10,1.3209746946502914,41.2,10.5,11,466,-2,2,6,57.0,34.5,13.0,350,1734,262,5,0,1200,0,0,0,9,4,0.0,42.0,1694.0,9.0,95,57.0,57.9,468.0,0.0,34.3,9.0,3.0,1200.0,5.0,1.341058690838223,0.0,1.0,0.0,0.0,7.0,1687.0,4.0,211,57.0,37.7,468.0,-4.0,34.1,4.0,6.0,1200.0,5.0,1.353109088550981,0.0,0.0,0.0,-200.0,92.0,1596.0,5.0,82,57.0,153.2,472.0,-4.0,34.4,5.0,7.0,1400.0,5.0,0.8269083884271802,0.0,0.0,0.0,200.0,14.0,1582.0,9.0,197,57.0,42.3,476.0,-4.0,34.5,9.5,11.0,1200.0,5.0,1.2607227060864974,0.0,0.0,0.0,0.0,84.0,1498.0,11.0,192,57.0,187.6,480.0,0.0,33.6,9.5,5.0,1200.0,5.0,1.30089069846236,0.0,0.0,0.0
202210040807,12560,250,11,1.3490922893133954,5.3,3.0,1,496,6,0,3,55.0,34.5,3.0,12,1734,262,4,0,1200,0,0,0,9,4,0.0,43.0,1693.0,5.0,125,54.0,7.9,490.0,-10.0,34.6,3.0,13.0,1200.0,4.0,1.33302509236305,0.0,0.0,0.0,0.0,21.0,1672.0,10.0,116,54.0,3.7,500.0,-8.0,34.2,2.5,2.0,1200.0,4.0,1.3731930847389129,0.0,0.0,0.0,0.0,84.0,1589.0,4.0,109,56.0,3.1,508.0,0.0,34.8,2.0,4.0,1200.0,4.0,1.304907497699946,0.0,0.0,0.0,0.0,42.0,1546.0,4.0,189,56.0,4.4,510.0,6.0,34.7,2.0,1.0,1200.0,1.0,1.3209746946502914,0.0,0.0,0.0,0.0,84.0,1459.0,11.0,112,55.0,3.4,508.0,4.0,34.6,4.0,4.0,1200.0,1.0,1.2607227060864974,0.0,0.0,0.0
202210040807,413,85,15,1.329008293125464,10.4,6.0,6,476,0,0,3,55.0,34.5,5.0,12,1734,262,4,0,1200,0,0,0,9,4,0.0,21.0,1714.0,9.0,190,54.0,5.2,476.0,0.0,35.1,5.0,8.0,1200.0,4.0,1.3169578954127048,0.0,0.0,0.0,-200.0,71.0,1644.0,8.0,219,54.0,7.0,476.0,-2.0,34.6,2.0,4.0,1400.0,4.0,0.8429755853775249,0.0,0.0,0.0,200.0,14.0,1631.0,12.0,171,56.0,4.6,478.0,4.0,33.8,6.0,3.0,1200.0,4.0,1.2928570999871871,0.0,1.0,0.0,0.0,104.0,1526.0,15.0,62,56.0,2.2,466.0,0.0,34.2,3.0,1.0,1200.0,1.0,1.272773103799256,0.0,0.0,0.0,0.0,22.0,1505.0,2.0,61,56.0,3.3,466.0,2.0,34.9,3.0,2.0,1200.0,1.0,1.3169578954127048,0.0,0.0,0.0
202210040807,2798,93,5,1.3450754900758088,4.8,1.0,2,450,-4,1,3,53.0,34.8,2.0,12,1734,262,4,0,1200,0,0,0,9,4,0.0,64.0,1672.0,9.0,85,54.0,7.5,454.0,14.0,35.3,2.0,1.0,1200.0,1.0,1.3490922893133954,0.0,0.0,0.0,0.0,140.0,1532.0,14.0,70,54.0,2.4,444.0,-2.0,35.2,9.5,8.0,1200.0,1.0,1.276789903036842,0.0,0.0,0.0,-200.0,55.0,1474.0,3.0,59,50.0,5.1,446.0,-6.0,35.6,14.0,9.0,1400.0,1.0,0.7345220059626956,0.0,0.0,0.0,200.0,29.0,1445.0,14.0,62,54.0,3.8,452.0,-4.0,34.8,5.5,3.0,1200.0,1.0,1.244655509136152,0.0,0.0,0.0,0.0,13.0,1432.0,1.0,61,54.0,1.8,456.0,0.0,36.2,3.0,2.0,1200.0,3.0,1.208504315997876,0.0,0.0,0.0
202210040807,7604,71,14,1.33302509236305,37.0,9.0,4,442,-12,0,4,57.0,33.9,9.0,12,1734,262,4,0,1200,0,0,0,9,4,-200.0,71.0,1665.0,15.0,139,57.0,18.1,454.0,-2.0,36.2,9.5,17.0,1400.0,4.0,0.7586228013882135,0.0,1.0,0.0,0.0,21.0,1644.0,3.0,179,57.0,18.8,456.0,0.0,34.2,3.5,3.0,1400.0,4.0,0.8510091838526976,0.0,0.0,0.0,200.0,119.0,1525.0,12.0,64,57.0,7.0,456.0,2.0,34.4,6.0,7.0,1200.0,4.0,1.2808067022744287,0.0,4.0,0.0,0.0,21.0,1505.0,7.0,62,56.0,4.1,454.0,0.0,34.5,7.5,6.0,1200.0,4.0,1.312941096175119,0.0,0.0,0.0,-200.0,56.0,1445.0,10.0,101,56.0,17.9,454.0,4.0,35.4,7.0,8.0,1400.0,4.0,0.7706731991009722,0.0,0.0,0.0
202210040807,11027,221,9,1.3169578954127048,3.2,9.0,12,484,-2,0,3,55.0,34.5,1.0,12,1734,262,4,0,1200,0,0,0,9,4,0.0,21.0,1714.0,11.0,25,54.0,5.5,486.0,2.0,34.0,10.0,2.0,1200.0,4.0,1.341058690838223,0.0,0.0,0.0,0.0,29.0,1686.0,5.0,109,54.0,4.6,484.0,-2.0,34.0,7.0,2.0,1200.0,4.0,1.329008293125464,0.0,0.0,0.0,0.0,187.0,1500.0,1.0,102,56.0,4.0,476.0,-4.0,34.5,6.5,5.0,1200.0,4.0,1.276789903036842,0.0,0.0,0.0,-200.0,16.0,1480.0,11.0,97,55.0,4.5,480.0,-4.0,34.9,6.0,4.0,1400.0,4.0,0.7505892029130408,0.0,1.0,0.0,200.0,20.0,1460.0,2.0,94,55.0,3.0,484.0,-6.0,34.0,7.0,2.0,1200.0,4.0,1.2567059068489106,0.0,1.0,0.0
202210040807,11685,109,7,1.3209746946502914,6.4,10.0,8,450,4,0,3,55.0,34.3,4.0,12,1734,262,4,0,1200,0,0,0,9,4,0.0,43.0,1693.0,17.0,190,54.0,9.3,446.0,-4.0,33.6,11.5,6.0,1200.0,4.0,1.3490922893133954,0.0,0.0,0.0,0.0,14.0,1679.0,8.0,179,54.0,5.6,450.0,2.0,34.5,6.0,2.0,1200.0,4.0,1.3450754900758088,0.0,0.0,0.0,0.0,91.0,1589.0,7.0,184,56.0,19.1,448.0,2.0,33.9,11.0,3.0,1200.0,4.0,1.312941096175119,0.0,0.0,0.0,0.0,48.0,1540.0,10.0,179,56.0,5.7,450.0,0.0,35.4,10.0,7.0,1200.0,4.0,1.212521115235462,0.0,0.0,1.0,0.0,22.0,1519.0,9.0,174,56.0,2.7,450.0,10.0,34.8,9.0,1.0,1200.0,1.0,1.276789903036842,0.0,1.0,0.0
202210040807,12113,57,10,1.33302509236305,37.9,12.0,5,474,2,1,4,51.0,33.6,10.0,12,1734,262,4,0,1200,0,0,0,9,4,-200.0,77.0,1659.0,2.0,222,52.0,72.4,472.0,2.0,34.6,13.0,7.0,1400.0,4.0,0.7827235968137308,0.0,0.0,0.0,0.0,15.0,1644.0,9.0,196,55.0,93.0,470.0,-2.0,34.0,14.5,12.0,1400.0,4.0,0.8148579907144209,0.0,0.0,0.0,-200.0,13.0,1632.0,1.0,187,55.0,54.1,472.0,2.0,34.8,14.0,5.0,1600.0,4.0,0.2565228966899297,0.0,0.0,0.0,200.0,15.0,1617.0,13.0,193,52.0,48.9,470.0,-6.0,33.9,13.5,12.0,1400.0,4.0,0.8269083884271802,0.0,0.0,0.0,200.0,98.0,1519.0,4.0,84,52.0,36.7,476.0,6.0,34.7,11.5,16.0,1200.0,4.0,1.252689107611325,0.0,0.0,0.0
202210040807,12207,166,3,1.252689107611325,253.7,10.5,15,570,2,0,5,55.0,36.2,15.0,12,1734,262,4,0,1200,0,0,0,9,4,-400.0,182.0,1556.0,17.0,81,57.0,235.9,578.0,-2.0,36.4,13.5,14.0,1600.0,4.0,0.216354904314067,0.0,0.0,0.0,-400.0,14.0,1540.0,9.0,76,57.0,93.4,580.0,16.0,40.2,8.75,13.0,2000.0,4.0,-1.0650040524759534,0.0,0.0,1.0,,,,,216,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,,,
202210040807,18412,91,1,1.3169578954127048,86.4,12.0,10,478,8,0,3,55.0,33.9,14.0,12,1734,262,4,0,1200,0,0,0,9,4,0.0,14.0,1721.0,12.0,83,54.0,106.1,470.0,0.0,34.3,11.0,7.0,1200.0,4.0,1.329008293125464,0.0,0.0,1.0,0.0,211.0,1512.0,8.0,134,56.0,94.6,474.0,6.0,36.2,5.0,12.0,1200.0,4.0,1.276789903036842,0.0,0.0,0.0,0.0,48.0,1460.0,5.0,149,55.0,22.2,468.0,4.0,35.2,6.0,8.0,1200.0,4.0,1.2165379144730482,0.0,1.0,0.0,0.0,70.0,1391.0,1.0,97,54.0,4.9,464.0,8.0,35.5,3.0,1.0,1200.0,1.0,1.2647395053240835,0.0,1.0,0.0,-200.0,15.0,1376.0,2.0,94,54.0,7.3,456.0,0.0,35.8,5.0,4.0,1400.0,3.0,0.7305052067251094,0.0,1.0,0.0
202210040807,14578,245,13,1.341058690838223,22.6,2.0,3,456,-2,1,4,55.0,34.8,8.0,12,1734,262,4,0,1200,0,0,0,9,4,0.0,7.0,1728.0,6.0,213,55.0,7.6,458.0,4.0,34.8,2.0,2.0,1200.0,4.0,1.3370418916006364,0.0,0.0,0.0,-200.0,70.0,1659.0,13.0,97,53.0,145.9,454.0,2.0,36.5,4.5,12.0,1400.0,4.0,0.7305052067251094,0.0,0.0,0.0,0.0,28.0,1632.0,7.0,90,53.0,62.8,452.0,0.0,35.3,7.0,6.0,1400.0,4.0,0.7465724036754547,0.0,0.0,0.0,400.0,15.0,1617.0,2.0,86,53.0,70.6,452.0,8.0,33.2,14.0,6.0,1000.0,4.0,1.811024201635816,0.0,0.0,0.0,-200.0,84.0,1532.0,11.0,117,55.0,28.2,444.0,-4.0,35.3,6.0,16.0,1200.0,4.0,1.2888403007496014,0.0,0.0,0.0
202210040807,16077,185,16,1.3209746946502914,15.9,10.0,7,470,0,0,5,57.0,34.2,7.0,12,1734,262,4,0,1200,0,0,0,9,4,0.0,21.0,1714.0,2.0,139,57.0,18.7,470.0,12.0,34.0,16.5,11.0,1200.0,4.0,1.312941096175119,0.0,0.0,0.0,0.0,78.0,1638.0,5.0,159,56.0,4.6,458.0,-2.0,34.2,8.5,3.0,1200.0,4.0,1.272773103799256,0.0,0.0,0.0,0.0,14.0,1624.0,12.0,142,57.0,5.6,460.0,2.0,34.4,6.0,2.0,1200.0,4.0,1.2848235015120146,0.0,0.0,2.0,0.0,27.0,1597.0,16.0,146,57.0,28.6,458.0,-2.0,35.6,11.5,3.0,1200.0,4.0,1.2285883121858072,0.0,0.0,0.0,0.0,50.0,1546.0,18.0,38,57.0,26.2,460.0,0.0,34.3,15.5,9.0,1200.0,4.0,1.2928570999871871,0.0,0.0,0.0
202210040807,16769,89,4,1.3169578954127048,81.7,3.0,11,426,2,0,5,57.0,35.3,13.0,12,1734,262,4,0,1200,0,0,0,9,4,0.0,21.0,1714.0,17.0,81,57.0,132.2,424.0,-4.0,34.9,3.0,5.0,1200.0,4.0,1.329008293125464,0.0,0.0,0.0,0.0,36.0,1679.0,10.0,129,57.0,108.4,428.0,12.0,35.0,6.0,8.0,1200.0,4.0,1.3249914938878775,0.0,0.0,0.0,0.0,56.0,1624.0,12.0,40,57.0,35.1,416.0,-4.0,36.1,8.5,7.0,1200.0,4.0,1.2285883121858072,0.0,2.0,1.0,0.0,14.0,1610.0,9.0,54,57.0,93.7,420.0,4.0,35.3,5.5,8.0,1200.0,4.0,1.2165379144730482,0.0,0.0,1.0,0.0,13.0,1597.0,8.0,134,57.0,63.8,416.0,0.0,36.5,9.0,13.0,1200.0,4.0,1.204487516760289,0.0,0.0,0.0
202210040807,17530,163,6,1.304907497699946,14.8,7.0,13,464,-4,2,4,57.0,35.0,6.0,12,1734,262,4,0,1200,0,0,0,9,4,0.0,413.0,1323.0,5.0,139,56.0,6.2,468.0,-10.0,35.3,11.5,8.0,1200.0,1.0,1.2808067022744287,0.0,1.0,0.0,-200.0,231.0,1089.0,6.0,39,55.0,5.3,472.0,0.0,35.5,6.5,6.0,1400.0,3.0,0.6943540135868328,0.0,0.0,0.0,,,,,216,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,,,
202210040807,18099,254,12,1.2808067022744287,43.2,15.0,14,416,0,1,4,52.0,34.5,11.0,12,1734,262,4,0,1200,0,0,0,9,4,0.0,14.0,1721.0,3.0,222,52.0,61.5,416.0,6.0,34.4,9.5,5.0,1200.0,4.0,1.329008293125464,0.0,0.0,1.0,-200.0,78.0,1644.0,1.0,207,52.0,119.6,410.0,-4.0,34.2,10.0,7.0,1400.0,4.0,0.8309251876647662,0.0,0.0,0.0,200.0,21.0,1624.0,2.0,198,52.0,44.1,414.0,8.0,34.4,10.5,6.0,1200.0,4.0,1.272773103799256,0.0,0.0,2.0,0.0,91.0,1532.0,2.0,179,55.0,97.7,406.0,-2.0,34.2,11.5,8.0,1200.0,4.0,1.312941096175119,0.0,0.0,0.0,0.0,21.0,1512.0,9.0,174,54.0,36.8,408.0,-2.0,34.4,16.0,10.0,1200.0,4.0,1.2928570999871871,0.0,0.0,0.0
202210040807,15059,117,2,1.252689107611325,,,16,518,16,0,3,54.0,,,12,1734,262,4,0,1200,0,0,0,9,4,,,,,243,,,,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,,216,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,,,
